code,name,short_name,district_level,parent_code,province_code,city_code,full_name,pinyin,pinyin_initial,sort_no
141000,临汾市,临汾,2,140000,140000,141000,山西省/临汾市,lin fen,l,311
141002,尧都区,尧都,3,141000,140000,141000,山西省/临汾市/尧都区,yao du,y,312
141021,曲沃县,曲沃,3,141000,140000,141000,山西省/临汾市/曲沃县,qu wo,q,313
141022,翼城县,翼城,3,141000,140000,141000,山西省/临汾市/翼城县,yi cheng,y,314
141023,襄汾县,襄汾,3,141000,140000,141000,山西省/临汾市/襄汾县,xiang fen,x,315
141024,洪洞县,洪洞,3,141000,140000,141000,山西省/临汾市/洪洞县,hong tong,h,316
141025,古县,古县,3,141000,140000,141000,山西省/临汾市/古县,gu xian,g,317
141026,安泽县,安泽,3,141000,140000,141000,山西省/临汾市/安泽县,an ze,a,318
141027,浮山县,浮山,3,141000,140000,141000,山西省/临汾市/浮山县,fu shan,f,319
141028,吉县,吉县,3,141000,140000,141000,山西省/临汾市/吉县,ji xian,j,320
141029,乡宁县,乡宁,3,141000,140000,141000,山西省/临汾市/乡宁县,xiang ning,x,321
141030,大宁县,大宁,3,141000,140000,141000,山西省/临汾市/大宁县,da ning,d,322
141031,隰县,隰县,3,141000,140000,141000,山西省/临汾市/隰县,xi xian,x,323
141032,永和县,永和,3,141000,140000,141000,山西省/临汾市/永和县,yong he,y,324
141033,蒲县,蒲县,3,141000,140000,141000,山西省/临汾市/蒲县,pu xian,p,325
141034,汾西县,汾西,3,141000,140000,141000,山西省/临汾市/汾西县,fen xi,f,326
141081,侯马市,侯马,3,141000,140000,141000,山西省/临汾市/侯马市,hou ma,h,327
141082,霍州市,霍州,3,141000,140000,141000,山西省/临汾市/霍州市,huo zhou,h,328
141100,吕梁市,吕梁,2,140000,140000,141100,山西省/吕梁市,lv liang,l,329
141102,离石区,离石,3,141100,140000,141100,山西省/吕梁市/离石区,li shi,l,330
141121,文水县,文水,3,141100,140000,141100,山西省/吕梁市/文水县,wen shui,w,331
141122,交城县,交城,3,141100,140000,141100,山西省/吕梁市/交城县,jiao cheng,j,332
141123,兴县,兴县,3,141100,140000,141100,山西省/吕梁市/兴县,xing xian,x,333
141124,临县,临县,3,141100,140000,141100,山西省/吕梁市/临县,lin xian,l,334
141125,柳林县,柳林,3,141100,140000,141100,山西省/吕梁市/柳林县,liu lin,l,335
141126,石楼县,石楼,3,141100,140000,141100,山西省/吕梁市/石楼县,shi lou,s,336
141127,岚县,岚县,3,141100,140000,141100,山西省/吕梁市/岚县,lan xian,l,337
141128,方山县,方山,3,141100,140000,141100,山西省/吕梁市/方山县,fang shan,f,338
141129,中阳县,中阳,3,141100,140000,141100,山西省/吕梁市/中阳县,zhong yang,z,339
141130,交口县,交口,3,141100,140000,141100,山西省/吕梁市/交口县,jiao kou,j,340
141181,孝义市,孝义,3,141100,140000,141100,山西省/吕梁市/孝义市,xiao yi,x,341
141182,汾阳市,汾阳,3,141100,140000,141100,山西省/吕梁市/汾阳市,fen yang,f,342
150000,内蒙古自治区,内蒙古,1,,150000,,内蒙古自治区,nei meng gu,n,343
150100,呼和浩特市,呼和浩特,2,150000,150000,150100,内蒙古自治区/呼和浩特市,hu he hao te,h,344
150102,新城区,新城,3,150100,150000,150100,内蒙古自治区/呼和浩特市/新城区,xin cheng,x,345
150103,回民区,回民,3,150100,150000,150100,内蒙古自治区/呼和浩特市/回民区,hui min,h,346
150104,玉泉区,玉泉,3,150100,150000,150100,内蒙古自治区/呼和浩特市/玉泉区,yu quan,y,347
150105,赛罕区,赛罕,3,150100,150000,150100,内蒙古自治区/呼和浩特市/赛罕区,sai han,s,348
150121,土默特左旗,土默特左旗,3,150100,150000,150100,内蒙古自治区/呼和浩特市/土默特左旗,tu mo te zuo qi,t,349
150122,托克托县,托克托,3,150100,150000,150100,内蒙古自治区/呼和浩特市/托克托县,tuo ke tuo,t,350
150123,和林格尔县,和林格尔,3,150100,150000,150100,内蒙古自治区/呼和浩特市/和林格尔县,he lin ge er,h,351
150124,清水河县,清水河,3,150100,150000,150100,内蒙古自治区/呼和浩特市/清水河县,qing shui he,q,352
150125,武川县,武川,3,150100,150000,150100,内蒙古自治区/呼和浩特市/武川县,wu chuan,w,353
150200,包头市,包头,2,150000,150000,150200,内蒙古自治区/包头市,bao tou,b,354
150202,东河区,东河,3,150200,150000,150200,内蒙古自治区/包头市/东河区,dong he,d,355
150203,昆都仑区,昆都仑,3,150200,150000,150200,内蒙古自治区/包头市/昆都仑区,kun du lun,k,356
150204,青山区,青山,3,150200,150000,150200,内蒙古自治区/包头市/青山区,qing shan,q,357
150205,石拐区,石拐,3,150200,150000,150200,内蒙古自治区/包头市/石拐区,shi guai,s,358
150206,白云鄂博矿区,白云鄂博矿区,3,150200,150000,150200,内蒙古自治区/包头市/白云鄂博矿区,bai yun e bo kuang qu,b,359
150207,九原区,九原,3,150200,150000,150200,内蒙古自治区/包头市/九原区,jiu yuan,j,360
150221,土默特右旗,土默特右旗,3,150200,150000,150200,内蒙古自治区/包头市/土默特右旗,tu mo te you qi,t,361
150222,固阳县,固阳,3,150200,150000,150200,内蒙古自治区/包头市/固阳县,gu yang,g,362
150223,达尔罕茂明安联合旗,达尔罕茂明安联合旗,3,150200,150000,150200,内蒙古自治区/包头市/达尔罕茂明安联合旗,da er han mao ming an lian he qi,d,363
150300,乌海市,乌海,2,150000,150000,150300,内蒙古自治区/乌海市,wu hai,w,364
150302,海勃湾区,海勃湾,3,150300,150000,150300,内蒙古自治区/乌海市/海勃湾区,hai bo wan,h,365
150303,海南区,海南,3,150300,150000,150300,内蒙古自治区/乌海市/海南区,hai nan,h,366
150304,乌达区,乌达,3,150300,150000,150300,内蒙古自治区/乌海市/乌达区,wu da,w,367
150400,赤峰市,赤峰,2,150000,150000,150400,内蒙古自治区/赤峰市,chi feng,c,368
150402,红山区,红山,3,150400,150000,150400,内蒙古自治区/赤峰市/红山区,hong shan,h,369
150403,元宝山区,元宝山,3,150400,150000,150400,内蒙古自治区/赤峰市/元宝山区,yuan bao shan,y,370
150404,松山区,松山,3,150400,150000,150400,内蒙古自治区/赤峰市/松山区,song shan,s,371
150421,阿鲁科尔沁旗,阿鲁科尔沁旗,3,150400,150000,150400,内蒙古自治区/赤峰市/阿鲁科尔沁旗,a lu ke er qin qi,a,372
150422,巴林左旗,巴林左旗,3,150400,150000,150400,内蒙古自治区/赤峰市/巴林左旗,ba lin zuo qi,b,373
150423,巴林右旗,巴林右旗,3,150400,150000,150400,内蒙古自治区/赤峰市/巴林右旗,ba lin you qi,b,374
150424,林西县,林西,3,150400,150000,150400,内蒙古自治区/赤峰市/林西县,lin xi,l,375
150425,克什克腾旗,克什克腾旗,3,150400,150000,150400,内蒙古自治区/赤峰市/克什克腾旗,ke shi ke teng qi,k,376
150426,翁牛特旗,翁牛特旗,3,150400,150000,150400,内蒙古自治区/赤峰市/翁牛特旗,weng niu te qi,w,377
150428,喀喇沁旗,喀喇沁旗,3,150400,150000,150400,内蒙古自治区/赤峰市/喀喇沁旗,ka la qin qi,k,378
150429,宁城县,宁城,3,150400,150000,150400,内蒙古自治区/赤峰市/宁城县,ning cheng,n,379
150430,敖汉旗,敖汉旗,3,150400,150000,150400,内蒙古自治区/赤峰市/敖汉旗,ao han qi,a,380
150500,通辽市,通辽,2,150000,150000,150500,内蒙古自治区/通辽市,tong liao,t,381
150502,科尔沁区,科尔沁,3,150500,150000,150500,内蒙古自治区/通辽市/科尔沁区,ke er qin,k,382
150521,科尔沁左翼中旗,科尔沁左翼中旗,3,150500,150000,150500,内蒙古自治区/通辽市/科尔沁左翼中旗,ke er qin zuo yi zhong qi,k,383
150522,科尔沁左翼后旗,科尔沁左翼后旗,3,150500,150000,150500,内蒙古自治区/通辽市/科尔沁左翼后旗,ke er qin zuo yi hou qi,k,384
150523,开鲁县,开鲁,3,150500,150000,150500,内蒙古自治区/通辽市/开鲁县,kai lu,k,385
150524,库伦旗,库伦旗,3,150500,150000,150500,内蒙古自治区/通辽市/库伦旗,ku lun qi,k,386
150525,奈曼旗,奈曼旗,3,150500,150000,150500,内蒙古自治区/通辽市/奈曼旗,nai man qi,n,387
150526,扎鲁特旗,扎鲁特旗,3,150500,150000,150500,内蒙古自治区/通辽市/扎鲁特旗,zha lu te qi,z,388
150581,霍林郭勒市,霍林郭勒,3,150500,150000,150500,内蒙古自治区/通辽市/霍林郭勒市,huo lin guo le,h,389
150600,鄂尔多斯市,鄂尔多斯,2,150000,150000,150600,内蒙古自治区/鄂尔多斯市,e er duo si,e,390
150602,东胜区,东胜,3,150600,150000,150600,内蒙古自治区/鄂尔多斯市/东胜区,dong sheng,d,391
150603,康巴什区,康巴什,3,150600,150000,150600,内蒙古自治区/鄂尔多斯市/康巴什区,kang ba shi,k,392
150621,达拉特旗,达拉特旗,3,150600,150000,150600,内蒙古自治区/鄂尔多斯市/达拉特旗,da la te qi,d,393
150622,准格尔旗,准格尔旗,3,150600,150000,150600,内蒙古自治区/鄂尔多斯市/准格尔旗,zhun ge er qi,z,394
150623,鄂托克前旗,鄂托克前旗,3,150600,150000,150600,内蒙古自治区/鄂尔多斯市/鄂托克前旗,e tuo ke qian qi,e,395
150624,鄂托克旗,鄂托克旗,3,150600,150000,150600,内蒙古自治区/鄂尔多斯市/鄂托克旗,e tuo ke qi,e,396
150625,杭锦旗,杭锦旗,3,150600,150000,150600,内蒙古自治区/鄂尔多斯市/杭锦旗,hang jin qi,h,397
150626,乌审旗,乌审旗,3,150600,150000,150600,内蒙古自治区/鄂尔多斯市/乌审旗,wu shen qi,w,398
150627,伊金霍洛旗,伊金霍洛旗,3,150600,150000,150600,内蒙古自治区/鄂尔多斯市/伊金霍洛旗,yi jin huo luo qi,y,399
150700,呼伦贝尔市,呼伦贝尔,2,150000,150000,150700,内蒙古自治区/呼伦贝尔市,hu lun bei er,h,400
150702,海拉尔区,海拉尔,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/海拉尔区,hai la er,h,401
150703,扎赉诺尔区,扎赉诺尔区,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/扎赉诺尔区,zha lai nuo er qu,z,402
150721,阿荣旗,阿荣旗,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/阿荣旗,a rong qi,a,403
150722,莫力达瓦达斡尔族自治旗,莫力达瓦,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/莫力达瓦达斡尔族自治旗,mo li da wa,m,404
150723,鄂伦春自治旗,鄂伦春自治旗,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/鄂伦春自治旗,e lun chun zi zhi qi,e,405
150724,鄂温克族自治旗,鄂温克族自治旗,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/鄂温克族自治旗,e wen ke zu zi zhi qi,e,406
150725,陈巴尔虎旗,陈巴尔虎旗,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/陈巴尔虎旗,chen ba er hu qi,c,407
150726,新巴尔虎左旗,新巴尔虎左旗,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/新巴尔虎左旗,xin ba er hu zuo qi,x,408
150727,新巴尔虎右旗,新巴尔虎右旗,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/新巴尔虎右旗,xin ba er hu you qi,x,409
150781,满洲里市,满洲里,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/满洲里市,man zhou li,m,410
150782,牙克石市,牙克石,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/牙克石市,ya ke shi,y,411
150783,扎兰屯市,扎兰屯,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/扎兰屯市,zha lan tun,z,412
150784,额尔古纳市,额尔古纳,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/额尔古纳市,e er gu na,e,413
150785,根河市,根河,3,150700,150000,150700,内蒙古自治区/呼伦贝尔市/根河市,gen he,g,414
150800,巴彦淖尔市,巴彦淖尔,2,150000,150000,150800,内蒙古自治区/巴彦淖尔市,ba yan nao er,b,415
150802,临河区,临河,3,150800,150000,150800,内蒙古自治区/巴彦淖尔市/临河区,lin he,l,416
150821,五原县,五原,3,150800,150000,150800,内蒙古自治区/巴彦淖尔市/五原县,wu yuan,w,417
150822,磴口县,磴口,3,150800,150000,150800,内蒙古自治区/巴彦淖尔市/磴口县,deng kou,d,418
150823,乌拉特前旗,乌拉特前旗,3,150800,150000,150800,内蒙古自治区/巴彦淖尔市/乌拉特前旗,wu la te qian qi,w,419
150824,乌拉特中旗,乌拉特中旗,3,150800,150000,150800,内蒙古自治区/巴彦淖尔市/乌拉特中旗,wu la te zhong qi,w,420
150825,乌拉特后旗,乌拉特后旗,3,150800,150000,150800,内蒙古自治区/巴彦淖尔市/乌拉特后旗,wu la te hou qi,w,421
150826,杭锦后旗,杭锦后旗,3,150800,150000,150800,内蒙古自治区/巴彦淖尔市/杭锦后旗,hang jin hou qi,h,422
150900,乌兰察布市,乌兰察布,2,150000,150000,150900,内蒙古自治区/乌兰察布市,wu lan cha bu,w,423
150902,集宁区,集宁,3,150900,150000,150900,内蒙古自治区/乌兰察布市/集宁区,ji ning,j,424
150921,卓资县,卓资,3,150900,150000,150900,内蒙古自治区/乌兰察布市/卓资县,zhuo zi,z,425
150922,化德县,化德,3,150900,150000,150900,内蒙古自治区/乌兰察布市/化德县,hua de,h,426
150923,商都县,商都,3,150900,150000,150900,内蒙古自治区/乌兰察布市/商都县,shang du,s,427
150924,兴和县,兴和,3,150900,150000,150900,内蒙古自治区/乌兰察布市/兴和县,xing he,x,428
150925,凉城县,凉城,3,150900,150000,150900,内蒙古自治区/乌兰察布市/凉城县,liang cheng,l,429
150926,察哈尔右翼前旗,察哈尔右翼前旗,3,150900,150000,150900,内蒙古自治区/乌兰察布市/察哈尔右翼前旗,cha ha er you yi qian qi,c,430
150927,察哈尔右翼中旗,察哈尔右翼中旗,3,150900,150000,150900,内蒙古自治区/乌兰察布市/察哈尔右翼中旗,cha ha er you yi zhong qi,c,431
150928,察哈尔右翼后旗,察哈尔右翼后旗,3,150900,150000,150900,内蒙古自治区/乌兰察布市/察哈尔右翼后旗,cha ha er you yi hou qi,c,432
150929,四子王旗,四子王旗,3,150900,150000,150900,内蒙古自治区/乌兰察布市/四子王旗,si zi wang qi,s,433
150981,丰镇市,丰镇,3,150900,150000,150900,内蒙古自治区/乌兰察布市/丰镇市,feng zhen,f,434
152200,兴安盟,兴安,2,150000,150000,152200,内蒙古自治区/兴安盟,xing an,x,435
152201,乌兰浩特市,乌兰浩特,3,152200,150000,152200,内蒙古自治区/兴安盟/乌兰浩特市,wu lan hao te,w,436
152202,阿尔山市,阿尔山,3,152200,150000,152200,内蒙古自治区/兴安盟/阿尔山市,a er shan,a,437
152221,科尔沁右翼前旗,科尔沁右翼前旗,3,152200,150000,152200,内蒙古自治区/兴安盟/科尔沁右翼前旗,ke er qin you yi qian qi,k,438
152222,科尔沁右翼中旗,科尔沁右翼中旗,3,152200,150000,152200,内蒙古自治区/兴安盟/科尔沁右翼中旗,ke er qin you yi zhong qi,k,439
152223,扎赉特旗,扎赉特旗,3,152200,150000,152200,内蒙古自治区/兴安盟/扎赉特旗,zha lai te qi,z,440
152224,突泉县,突泉,3,152200,150000,152200,内蒙古自治区/兴安盟/突泉县,tu quan,t,441
152500,锡林郭勒盟,锡林郭勒,2,150000,150000,152500,内蒙古自治区/锡林郭勒盟,xi lin guo le,x,442
152501,二连浩特市,二连浩特,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/二连浩特市,er lian hao te,e,443
152502,锡林浩特市,锡林浩特,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/锡林浩特市,xi lin hao te,x,444
152522,阿巴嘎旗,阿巴嘎旗,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/阿巴嘎旗,a ba ga qi,a,445
152523,苏尼特左旗,苏尼特左旗,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/苏尼特左旗,su ni te zuo qi,s,446
152524,苏尼特右旗,苏尼特右旗,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/苏尼特右旗,su ni te you qi,s,447
152525,东乌珠穆沁旗,东乌珠穆沁旗,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/东乌珠穆沁旗,dong wu zhu mu qin qi,d,448
152526,西乌珠穆沁旗,西乌珠穆沁旗,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/西乌珠穆沁旗,xi wu zhu mu qin qi,x,449
152527,太仆寺旗,太仆寺旗,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/太仆寺旗,tai pu si qi,t,450
152528,镶黄旗,镶黄旗,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/镶黄旗,xiang huang qi,x,451
152529,正镶白旗,正镶白旗,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/正镶白旗,zheng xiang bai qi,z,452
152530,正蓝旗,正蓝旗,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/正蓝旗,zheng lan qi,z,453
152531,多伦县,多伦,3,152500,150000,152500,内蒙古自治区/锡林郭勒盟/多伦县,duo lun,d,454
152900,阿拉善盟,阿拉善,2,150000,150000,152900,内蒙古自治区/阿拉善盟,a la shan,a,455
152921,阿拉善左旗,阿拉善左旗,3,152900,150000,152900,内蒙古自治区/阿拉善盟/阿拉善左旗,a la shan zuo qi,a,456
152922,阿拉善右旗,阿拉善右旗,3,152900,150000,152900,内蒙古自治区/阿拉善盟/阿拉善右旗,a la shan you qi,a,457
152923,额济纳旗,额济纳旗,3,152900,150000,152900,内蒙古自治区/阿拉善盟/额济纳旗,e ji na qi,e,458
210000,辽宁省,辽宁,1,,210000,,辽宁省,liao ning,l,459
210100,沈阳市,沈阳,2,210000,210000,210100,辽宁省/沈阳市,shen yang,s,460
210102,和平区,和平,3,210100,210000,210100,辽宁省/沈阳市/和平区,he ping,h,461
